dataset	location	time_period	horizon_distance	q_10	q_25	q_50	q_75	q_90	split_period	data_type	disease_cases
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-09-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-10-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-10-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-10-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-10-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-10-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-10-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-10-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-11-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-11-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-11-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-11-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-11-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-11-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-11-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-12-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-12-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-12-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-12-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-12-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-12-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2009-12-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-01-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-01-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-01-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-01-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-01-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-01-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-01-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-02-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-02-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-02-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-02-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-02-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-02-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-02-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-03-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-03-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-03-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-03-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-03-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-03-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XI	2010-03-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-04-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-04-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-04-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-04-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-04-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-04-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-04-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-05-01							2010-03-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-05-01							2010-04-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-05-01							2010-05-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-05-01							2010-06-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-05-01							2010-07-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-05-01							2010-08-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-05-01							2010-09-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-06-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-06-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-06-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-06-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-06-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-06-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-06-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-07-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-07-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-07-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-07-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-07-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-07-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-07-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-08-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-08-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-08-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-08-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-08-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-08-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-08-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-09-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-09-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-09-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-09-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-09-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-09-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-09-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-10-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-10-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-10-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-10-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-10-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-10-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-10-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-11-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-11-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-11-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-11-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-11-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-11-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-11-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-12-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-12-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-12-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-12-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-12-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-12-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2004-12-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-01-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-01-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-01-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-01-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-01-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-01-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-01-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-02-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-02-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-02-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-02-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-02-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-02-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-02-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-03-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-03-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-03-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-03-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-03-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-03-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-03-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-04-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-04-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-04-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-04-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-04-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-04-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-04-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-05-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-05-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-05-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-05-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-05-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-05-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-05-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-06-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-06-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-06-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-06-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-06-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-06-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-06-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-07-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-07-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-07-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-07-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-07-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-07-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-07-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-08-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-08-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-08-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-08-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-08-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-08-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-08-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-09-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-09-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-09-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-09-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-09-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-09-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-09-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-10-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-10-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-10-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-10-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-10-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-10-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-10-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-11-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-11-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-11-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-11-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-11-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-11-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-11-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-12-01							2010-03-01	observed	32.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-12-01							2010-04-01	observed	32.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-12-01							2010-05-01	observed	32.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-12-01							2010-06-01	observed	32.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-12-01							2010-07-01	observed	32.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-12-01							2010-08-01	observed	32.0
data-180f7d164923b5f1546db930090af2d8	LA-XN	2005-12-01							2010-09-01	observed	32.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-04-01							2010-03-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-04-01							2010-04-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-04-01							2010-05-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-04-01							2010-06-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-04-01							2010-07-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-04-01							2010-08-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-04-01							2010-09-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-05-01							2010-03-01	observed	6.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-05-01							2010-04-01	observed	6.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-05-01							2010-05-01	observed	6.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-05-01							2010-06-01	observed	6.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-05-01							2010-07-01	observed	6.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-05-01							2010-08-01	observed	6.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-05-01							2010-09-01	observed	6.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-06-01							2010-03-01	observed	19.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-06-01							2010-04-01	observed	19.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-06-01							2010-05-01	observed	19.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-06-01							2010-06-01	observed	19.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-06-01							2010-07-01	observed	19.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-06-01							2010-08-01	observed	19.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-06-01							2010-09-01	observed	19.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-07-01							2010-03-01	observed	17.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-07-01							2010-04-01	observed	17.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-07-01							2010-05-01	observed	17.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-07-01							2010-06-01	observed	17.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-07-01							2010-07-01	observed	17.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-07-01							2010-08-01	observed	17.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-07-01							2010-09-01	observed	17.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-08-01							2010-03-01	observed	47.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-08-01							2010-04-01	observed	47.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-08-01							2010-05-01	observed	47.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-08-01							2010-06-01	observed	47.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-08-01							2010-07-01	observed	47.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-08-01							2010-08-01	observed	47.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-08-01							2010-09-01	observed	47.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-09-01							2010-03-01	observed	15.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-09-01							2010-04-01	observed	15.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-09-01							2010-05-01	observed	15.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-09-01							2010-06-01	observed	15.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-09-01							2010-07-01	observed	15.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-09-01							2010-08-01	observed	15.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-09-01							2010-09-01	observed	15.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-10-01							2010-03-01	observed	11.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-10-01							2010-04-01	observed	11.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-10-01							2010-05-01	observed	11.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-10-01							2010-06-01	observed	11.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-10-01							2010-07-01	observed	11.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-10-01							2010-08-01	observed	11.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-10-01							2010-09-01	observed	11.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-11-01							2010-03-01	observed	19.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-11-01							2010-04-01	observed	19.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-11-01							2010-05-01	observed	19.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-11-01							2010-06-01	observed	19.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-11-01							2010-07-01	observed	19.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-11-01							2010-08-01	observed	19.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-11-01							2010-09-01	observed	19.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-12-01							2010-03-01	observed	34.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-12-01							2010-04-01	observed	34.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-12-01							2010-05-01	observed	34.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-12-01							2010-06-01	observed	34.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-12-01							2010-07-01	observed	34.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-12-01							2010-08-01	observed	34.0
data-180f7d164923b5f1546db930090af2d8	LA-AT	2010-12-01							2010-09-01	observed	34.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-04-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-04-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-04-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-04-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-04-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-04-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-04-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-05-01							2010-03-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-05-01							2010-04-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-05-01							2010-05-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-05-01							2010-06-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-05-01							2010-07-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-05-01							2010-08-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-05-01							2010-09-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-06-01							2010-03-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-06-01							2010-04-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-06-01							2010-05-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-06-01							2010-06-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-06-01							2010-07-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-06-01							2010-08-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-06-01							2010-09-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-07-01							2010-03-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-07-01							2010-04-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-07-01							2010-05-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-07-01							2010-06-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-07-01							2010-07-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-07-01							2010-08-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-07-01							2010-09-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-08-01							2010-03-01	observed	8.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-08-01							2010-04-01	observed	8.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-08-01							2010-05-01	observed	8.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-08-01							2010-06-01	observed	8.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-08-01							2010-07-01	observed	8.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-08-01							2010-08-01	observed	8.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-08-01							2010-09-01	observed	8.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-09-01							2010-03-01	observed	27.0
data-180f7d164923b5f1546db930090af2d8	LA-BK	2010-09-01							2010-04-01	observed	27.0
